年,季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 21,待註銷股本股數（單位：股）,Unnamed: 22
2014,04,2102,泰豐輪胎,4723521.0,7506790.0,12230311.0,1442832.0,1047331.00,2490163.0,4571904.0,165797.00,4998970.0,186512.00,-183035.00,9740148.00,--,--,--,9740148.0,0.0,13286594.0,21.94,,0.0,
2014,04,2103,台橡,15659546.0,17497107.0,33156653.0,10445749.0,4572506.00,15018255.0,8257099.0,849.00,6194132.0,1752580.00,--,16204660.00,--,--,1933738.00,18138398.0,0.0,0.0,19.63,,0.0,
2014,04,2104,中橡,17505783.0,15425094.0,32930877.0,8626441.0,3614992.00,12241433.0,5492241.0,3776722.00,6086338.0,4458065.00,-290088.00,19523278.00,--,--,1166166.00,20689444.0,0.0,10357462.0,36.23,,0.0,
2014,04,2105,正新,55176245.0,114694122.0,169870367.0,40585092.0,40728250.00,81313342.0,32414155.0,52576.00,51849891.0,3446772.00,--,87763394.00,--,--,793631.00,88557025.0,0.0,0.0,27.08,,0.0,
2014,04,2106,建大,26804471.0,11624397.0,38428868.0,8270146.0,9985887.00,18256033.0,8164500.0,41.00,10743257.0,1265005.00,0.00,20172803.00,0.00,--,32.00,20172835.0,0.0,0.0,24.71,,0.0,
2014,04,2107,厚生,9689304.0,4442789.0,14132093.0,966002.0,232346.00,1198348.0,4971894.0,535995.00,7398970.0,27866.00,0.00,12934725.00,--,--,-980.00,12933745.0,0.0,0.0,26.02,,0.0,
2014,04,2108,南帝化工,4179040.0,3628815.0,7807855.0,1254942.0,441218.00,1696160.0,4149932.0,--,1626984.0,160398.00,--,5937314.00,--,--,174381.00,6111695.0,0.0,0.0,14.31,,0.0,
2014,04,2109,華豐橡膠,4681338.0,4453291.0,9134629.0,2067953.0,1755345.00,3823298.0,3368015.0,139677.00,875258.0,214027.00,-243555.00,4353422.00,--,--,957909.00,5311331.0,0.0,10969000.0,13.83,,10969000.0,
2014,04,2114,鑫永銓,1445742.0,1218069.0,2663811.0,483513.0,46962.00,530475.0,675253.0,233619.00,1224464.0,0.00,--,2133336.00,--,--,--,2133336.0,0.0,0.0,31.59,,0.0,
2014,04,2115,F-六暉,2111454.0,696622.0,2808076.0,756429.0,258717.00,1015146.0,709947.0,299262.00,769075.0,14646.00,--,1792930.00,--,--,0.00,1792930.0,0.0,0.0,25.25,,0.0,
2014,04,2201,裕隆汽車,108805788.0,94036899.0,202842687.0,112688582.0,10005385.00,122693967.0,15729199.0,6561260.00,44979810.0,3107056.00,-376304.00,70001021.00,--,--,10147699.00,80148720.0,0.0,11838582.0,44.84,,0.0,
2014,04,2204,中華汽車,22939000.0,38584418.0,61523418.0,7843305.0,2279533.00,10122838.0,13840508.0,6392369.00,26422721.0,1786362.00,--,48441960.00,--,--,2958620.00,51400580.0,0.0,0.0,35.0,,0.0,
2014,04,2206,三陽工業,21104541.0,19131183.0,40235724.0,18913123.0,5052930.00,23966053.0,9000446.0,1785146.00,4169891.0,-606571.00,-132816.00,14216096.00,--,--,2053575.00,16269671.0,0.0,5332452.0,15.89,,0.0,
2014,04,2207,和泰汽車,95013194.0,54160569.0,149173763.0,85848827.0,22237316.00,108086143.0,5461792.0,263060.00,28556806.0,1114851.00,--,35396509.00,--,--,5691111.00,41087620.0,0.0,0.0,64.81,,0.0,
2014,04,2208,台船公司,17420313.0,12385077.0,29805390.0,13443979.0,2603327.00,16047306.0,7435652.0,1965.00,6270284.0,--,--,13707901.00,--,--,50183.00,13758084.0,0.0,0.0,18.44,,0.0,
2014,04,2227,裕隆日產,16262960.0,20243587.0,36506547.0,6369203.0,3206832.00,9576035.0,3000000.0,6129405.00,16384208.0,1416899.00,--,26930512.00,--,--,--,26930512.0,0.0,0.0,89.77,,0.0,
2014,04,2228,劍麟,2008380.0,1309757.0,3318137.0,549695.0,171338.00,721033.0,717050.0,602534.00,1179063.0,98457.00,--,2597104.00,--,--,--,2597104.0,0.0,0.0,36.22,,0.0,
2014,04,2231,為升,1505683.0,947666.0,2453349.0,441936.0,19712.00,461648.0,723953.0,242184.00,937794.0,55760.00,--,1959691.00,--,--,32010.00,1991701.0,0.0,0.0,27.07,,0.0,
2014,04,2236,F-百達,1406378.0,512500.0,1918878.0,709500.0,32208.00,741708.0,300670.0,246484.00,334235.0,94070.00,--,975459.00,--,--,201711.00,1177170.0,0.0,0.0,32.44,,0.0,
2014,04,2239,F-英利,6543330.0,6917733.0,13461063.0,6877924.0,419240.00,7297164.0,866467.0,3216780.00,1606728.0,473924.00,--,6163899.00,--,--,--,6163899.0,0.0,0.0,71.14,,0.0,
2014,04,2301,光寶科技,153720896.0,62815139.0,216536035.0,120288626.0,17085418.00,137374044.0,23416737.0,27594927.00,20955605.0,4252180.00,-1248722.00,74970727.00,--,--,4191264.00,79161991.0,0.0,26575362.0,32.38,,0.0,
2014,04,2302,麗正,702302.0,1457233.0,2159535.0,306129.0,80252.00,386381.0,1613029.0,9.00,125910.0,34206.00,0.00,1773154.00,--,--,0.00,1773154.0,0.0,0.0,10.99,,0.0,
2014,04,2303,聯電,96863149.0,216382499.0,313245648.0,48106076.0,40130721.00,88236797.0,127303048.0,39447879.00,44339023.0,12372712.00,-2303609.00,221159053.00,--,--,3849798.00,225008851.0,5097000.0,210588737.0,17.66,,0.0,
2014,04,2305,全友電腦,1385627.0,812887.0,2198514.0,691365.0,61512.00,752877.0,2056608.0,0.00,-654823.0,64441.00,-49781.00,1416445.00,--,--,29192.00,1445637.0,0.0,2934365.0,6.99,,0.0,
2014,04,2308,台達電,147832156.0,72620266.0,220452422.0,64624362.0,40188983.00,104813345.0,24375433.0,25822764.00,49622630.0,3064085.00,--,102884912.00,--,--,12754165.00,115639077.0,0.0,0.0,42.21,,0.0,
2014,04,2311,日月光,159955190.0,174016270.0,333971460.0,111199467.0,64335902.00,175535369.0,78715179.0,15995671.00,52397278.0,5067931.00,-1959107.00,150216952.00,--,--,8219139.00,158436091.0,9186700.0,145883011.0,19.47,,0.0,
2014,04,2312,金寶電子,27581951.0,25954918.0,53536869.0,27692855.0,8580621.00,36273476.0,14581132.0,415721.00,182846.0,2697760.00,-1161724.00,16715735.00,0.00,--,547658.00,17263393.0,0.0,74082408.0,12.08,,0.0,
2014,04,2313,華通,24535385.0,21806910.0,46342295.0,13236658.0,14231980.00,27468638.0,11918206.0,1016898.00,4129478.0,1809075.00,--,18873657.00,--,--,0.00,18873657.0,0.0,0.0,15.84,,0.0,
2014,04,2314,台揚科技,3997340.0,2165749.0,6163089.0,3829449.0,325940.00,4155389.0,3352858.0,1219399.00,-2642749.0,78081.00,--,2007589.00,--,--,111.00,2007700.0,0.0,0.0,5.99,,0.0,
2014,04,2316,楠梓電,5440736.0,6424061.0,11864797.0,2850608.0,2636270.00,5486878.0,3191206.0,266792.00,2728981.0,289865.00,-98925.00,6377919.00,--,--,--,6377919.0,0.0,1896964.0,20.11,,0.0,
2014,04,2317,鴻海,1932421355.0,530293394.0,2462714749.0,1302601797.0,175436150.00,1478037947.0,147934068.0,71659908.00,627058978.0,83597180.00,-18901.00,930231233.00,--,--,54445569.00,984676802.0,0.0,1605064.0,62.89,,0.0,
2014,04,2321,東訊,2069046.0,583639.0,2652685.0,1989212.0,133319.00,2122531.0,6306652.0,2836.00,-5794638.0,-329098.00,-13784.00,171968.00,--,--,358186.00,530154.0,0.0,2821207.0,0.27,,0.0,
2014,04,2323,中環,13344454.0,26045033.0,39389487.0,7544780.0,3905390.00,11450170.0,25815618.0,5537110.00,-4435093.0,258872.00,-169070.00,27007437.00,--,--,931880.00,27939317.0,0.0,7893094.0,10.49,,0.0,
2014,04,2324,仁寶電腦,324845249.0,53905469.0,378750718.0,250264267.0,22479299.00,272743566.0,44232366.0,14296445.00,47509087.0,-3139021.00,-1724739.00,101174138.00,--,--,4833014.00,106007152.0,0.0,93833431.0,23.37,,0.0,
2014,04,2325,矽品,55207908.0,74543717.0,129751625.0,31576043.0,26063351.00,57639394.0,31163611.0,15771456.00,20504705.0,4672459.00,0.00,72112231.00,--,--,--,72112231.0,0.0,0.0,23.14,,0.0,
2014,04,2327,國巨,26959452.0,24538158.0,51497610.0,18773184.0,6984992.00,25758176.0,6678919.0,2022862.00,15927185.0,984727.00,0.00,25613693.00,--,--,125741.00,25739434.0,0.0,0.0,38.35,,0.0,
2014,04,2328,廣宇,13049731.0,6245940.0,19295671.0,6512442.0,831507.00,7343949.0,5183462.0,1405063.00,2944894.0,955767.00,--,10489186.00,--,--,1462536.00,11951722.0,0.0,0.0,20.24,,0.0,
2014,04,2329,華泰電子,5724152.0,10662985.0,16387137.0,8984907.0,2092757.00,11077664.0,8060158.0,--,-3176572.0,276354.00,--,5159940.00,--,--,149533.00,5309473.0,0.0,0.0,6.4,,0.0,
2014,04,2330,台積電,626566787.0,868567058.0,1495133845.0,201014777.0,248443321.00,449458098.0,259296624.0,55989922.00,704512664.0,25749291.00,--,1045548501.00,--,--,127246.00,1045675747.0,0.0,0.0,40.32,,0.0,
2014,04,2331,精英,24728602.0,7744389.0,32472991.0,15644972.0,610010.00,16254982.0,5571230.0,6485780.00,3646694.0,380877.00,--,16084581.00,--,--,133428.00,16218009.0,0.0,0.0,28.87,,0.0,
2014,04,2332,友訊科技,18224995.0,7307163.0,25532158.0,11617878.0,712648.00,12330526.0,6477557.0,2122523.00,5266149.0,-553967.00,-483774.00,12828488.00,--,--,373144.00,13201632.0,0.0,26807000.0,20.66,,0.0,
2014,04,2337,旺宏,20859896.0,23982679.0,44842575.0,19029101.0,3035246.00,22064347.0,35587740.0,241652.00,-13640051.0,734847.00,-159061.00,22765127.00,--,--,13101.00,22778228.0,0.0,3899382.0,6.4,,0.0,
2014,04,2338,光罩,2266095.0,1956892.0,4222987.0,297034.0,42340.00,339374.0,2627136.0,211797.00,894895.0,-14287.00,-270665.00,3448876.00,--,--,434737.00,3883613.0,0.0,17908000.0,14.09,,0.0,
2014,04,2340,光磊,7402548.0,4743335.0,12145883.0,2963709.0,1616066.00,4579775.0,5456621.0,640826.00,1434986.0,56820.00,-26699.00,7562554.00,--,--,3554.00,7566108.0,0.0,1107276.0,13.89,,0.0,
2014,04,2342,茂矽,1338810.0,2730771.0,4069581.0,1933731.0,145217.00,2078948.0,3722549.0,3.00,-1842613.0,30432.00,-3.00,1910368.00,--,--,80265.00,1990633.0,0.0,86.0,5.13,,0.0,
2014,04,2344,華邦電,22976738.0,41914970.0,64891708.0,14451378.0,11140239.00,25591617.0,36949822.0,2143393.00,-1119684.0,316100.00,-106387.00,38183244.00,--,--,1116847.00,39300091.0,0.0,7518364.0,10.35,,0.0,
2014,04,2345,智邦科技,12211443.0,1933954.0,14145397.0,6563224.0,22304.00,6585528.0,5340804.0,611368.00,1337928.0,313350.00,-50999.00,7552451.00,--,--,7418.00,7559869.0,0.0,2209867.0,14.2,,0.0,
2014,04,2347,聯強國際,112531529.0,24155808.0,136687337.0,85767350.0,4711326.00,90478676.0,15885209.0,14331857.00,14985871.0,123889.00,--,45326826.00,--,--,881835.00,46208661.0,0.0,0.0,28.53,,0.0,
2014,04,2348,海悅,2151343.0,290694.0,2442037.0,431120.0,944500.00,1375620.0,856000.0,0.00,184475.0,0.00,--,1040475.00,--,--,25942.00,1066417.0,0.0,0.0,12.16,,0.0,
2014,04,2349,錸德科技,9686027.0,26113953.0,35799980.0,8735933.0,4610515.00,13346448.0,26129274.0,702648.00,-6423100.0,-179779.00,-2588828.00,17640215.00,--,--,4813317.00,22453532.0,0.0,42957903.0,6.86,,0.0,
2014,04,2351,順德,5610714.0,4859354.0,10470068.0,3321583.0,2197679.00,5519262.0,1822253.0,486237.00,2334852.0,53431.00,--,4696773.00,--,--,254033.00,4950806.0,0.0,0.0,25.77,,0.0,
2014,04,2352,佳世達,60015768.0,45504362.0,105520130.0,57101284.0,17384383.00,74485667.0,19667820.0,1990292.00,2426890.0,2202015.00,0.00,26287017.00,0.00,--,4747446.00,31034463.0,0.0,0.0,13.37,,0.0,
2014,04,2353,宏碁,150885170.0,40209867.0,191095037.0,117755891.0,12709296.00,130465187.0,27965678.0,34098396.00,931664.0,817893.00,-3186038.00,60627593.00,--,--,2257.00,60629850.0,0.0,56746290.0,22.13,,0.0,
2014,04,2354,鴻準,108418633.0,22576945.0,130995578.0,48436013.0,503684.00,48939697.0,13767258.0,7035542.00,54029408.0,7125234.00,--,81957442.00,--,--,98439.00,82055881.0,0.0,0.0,59.53,,0.0,
2014,04,2355,敬鵬,15102696.0,8869887.0,23972583.0,8377803.0,780030.00,9157833.0,3974954.0,1571014.00,8014794.0,640705.00,--,14201467.00,--,--,613283.00,14814750.0,0.0,0.0,35.73,,0.0,
2014,04,2356,英業達,151098840.0,44602889.0,195701729.0,126668060.0,4610879.00,131278939.0,35874751.0,2920718.00,15773335.0,3009234.00,--,57578038.00,--,--,6844752.00,64422790.0,0.0,0.0,16.05,,0.0,
2014,04,2357,華碩,274913727.0,77507786.0,352421513.0,178987351.0,7911099.00,186898450.0,7427603.0,4452757.00,121443953.0,30317897.00,0.00,163642210.00,--,--,1880853.00,165523063.0,0.0,0.0,220.32,,0.0,
2014,04,2358,廷鑫,520531.0,395542.0,916073.0,224999.0,3751.00,228750.0,850000.0,16000.00,-178677.0,0.00,--,687323.00,--,--,--,687323.0,0.0,0.0,8.09,,0.0,
2014,04,2359,所羅門,3998491.0,1924407.0,5922898.0,1127341.0,34320.00,1161661.0,1714711.0,84604.00,2465388.0,49323.00,-6042.00,4307984.00,--,--,453253.00,4761237.0,0.0,100432.0,25.14,,0.0,
2014,04,2360,致茂電子,9184704.0,5783308.0,14968012.0,2870775.0,2706472.00,5577247.0,3787821.0,1256654.00,3754760.0,507104.00,-35714.00,9270625.00,--,--,120140.00,9390765.0,0.0,1915579.0,24.6,,0.0,
2014,04,2362,藍天,12731779.0,102532372.0,115264151.0,20541986.0,43836917.00,64378903.0,6831630.0,1464697.00,37129244.0,5650538.00,-203488.00,50872621.00,--,--,12627.00,50885248.0,0.0,27047265.0,77.54,,0.0,
2014,04,2363,矽統科技,1659734.0,6410996.0,8070730.0,137214.0,1338.00,138552.0,6135350.0,133925.00,-646334.0,2309237.00,0.00,7932178.00,--,--,0.00,7932178.0,0.0,4.0,12.93,,0.0,
2014,04,2364,倫飛電腦,624078.0,847243.0,1471321.0,736500.0,4092.00,740592.0,1901615.0,3397.00,-783783.0,18405.00,-409026.00,730608.00,--,--,121.00,730729.0,0.0,6087783.0,3.97,,0.0,
2014,04,2365,昆盈企業,4835587.0,2553785.0,7389372.0,2298035.0,616695.00,2914730.0,3032503.0,570898.00,995613.0,-48430.00,-170082.00,4380502.00,--,--,94140.00,4474642.0,0.0,13170000.0,15.1,,0.0,
2014,04,2367,燿華,7002853.0,11634324.0,18637177.0,4747134.0,3988580.00,8735714.0,5663184.0,3119658.00,561492.0,458344.00,0.00,9802678.00,--,--,98785.00,9901463.0,0.0,0.0,17.31,,0.0,
2014,04,2368,金像電,13857590.0,10378834.0,24236424.0,12972640.0,4025561.00,16998201.0,5649129.0,1425095.00,-119242.0,389252.00,-106011.00,7238223.00,--,--,--,7238223.0,0.0,7027750.0,12.97,,0.0,
2014,04,2369,菱生,3218858.0,6570690.0,9789548.0,1640592.0,1553728.00,3194320.0,3801023.0,1616225.00,1088806.0,94483.00,-176415.00,6424122.00,--,--,171106.00,6595228.0,0.0,5658911.0,17.16,,0.0,
2014,04,2371,大同,86006738.0,127820580.0,213827318.0,93801791.0,58155003.00,151956794.0,23395367.0,750641.00,10135587.0,891862.00,-806870.00,34366587.00,--,--,27503937.00,61870524.0,0.0,70931341.0,15.15,,0.0,
2014,04,2373,震旦行,9128233.0,5581628.0,14709861.0,5126137.0,1486502.00,6612639.0,3374322.0,1628746.00,2829329.0,791216.00,-1353627.00,7269986.00,--,--,827236.00,8097222.0,0.0,28751997.0,23.55,,0.0,
2014,04,2374,佳能,10987220.0,5878525.0,16865745.0,6752002.0,253420.00,7005422.0,4731168.0,1559995.00,3335072.0,236037.00,-2883.00,9859389.00,--,--,934.00,9860323.0,80000.0,288300.0,20.85,,0.0,
2014,04,2375,智寶,2327239.0,279347.0,2606586.0,604846.0,5045.00,609891.0,950154.0,--,976128.0,74305.00,-3892.00,1996695.00,--,--,--,1996695.0,0.0,280000.0,21.08,,0.0,
2014,04,2376,技嘉,26841912.0,6850714.0,33692626.0,10653629.0,460883.00,11114512.0,6288829.0,4592155.00,11243132.0,435986.00,--,22560102.00,--,--,18012.00,22578114.0,0.0,0.0,35.87,,0.0,
2014,04,2377,微星科技,39749941.0,6674774.0,46424715.0,21550053.0,342126.00,21892179.0,8448562.0,2920142.00,12692518.0,471314.00,0.00,24532536.00,--,--,0.00,24532536.0,0.0,0.0,29.04,,0.0,
2014,04,2379,瑞昱,33397151.0,7677427.0,41074578.0,17801035.0,1167387.00,18968422.0,5049513.0,4405169.00,11549571.0,1092152.00,--,22096405.00,--,--,9751.00,22106156.0,0.0,0.0,43.76,,0.0,
2014,04,2380,虹光精密,2609259.0,1791352.0,4400611.0,649770.0,211432.00,861202.0,2202244.0,782502.00,376935.0,218062.00,-41195.00,3538548.00,--,--,861.00,3539409.0,0.0,3625078.0,16.34,,0.0,
2014,04,2382,廣達,541068023.0,66746699.0,607814722.0,441996629.0,25737997.00,467734626.0,38626274.0,14030642.00,82979816.0,-2941161.00,-333094.00,132362477.00,--,--,7717619.00,140080096.0,0.0,8108885.0,34.34,,0.0,
2014,04,2383,台光電子,11113393.0,5590500.0,16703893.0,7753666.0,774818.00,8528484.0,3159941.0,419305.00,3999677.0,587189.00,--,8166112.00,--,--,9297.00,8175409.0,0.0,0.0,25.84,,0.0,
2014,04,2385,群光電子,38590552.0,18409206.0,56999758.0,30456782.0,716334.00,31173116.0,6948654.0,3602741.00,11943320.0,-52986.00,-311277.00,22130452.00,--,--,3696190.00,25826642.0,0.0,36625221.0,33.62,,0.0,
2014,04,2387,精元電腦,10592315.0,4830210.0,15422525.0,6409349.0,103581.00,6512930.0,3637803.0,0.00,4073602.0,455461.00,-100209.00,8066657.00,--,--,842938.00,8909595.0,0.0,7905000.0,22.67,,0.0,
2014,04,2388,威盛電子,3842444.0,5492164.0,9334608.0,4323047.0,3164947.00,7487994.0,4933034.0,403.00,-3418373.0,88228.00,--,1603292.00,--,--,243322.00,1846614.0,0.0,0.0,3.25,,0.0,
2014,04,2390,云辰,1196033.0,2429289.0,3625322.0,819651.0,328443.00,1148094.0,2153033.0,329610.00,51831.0,-29636.00,-42829.00,2462009.00,--,--,15219.00,2477228.0,0.0,1731000.0,11.53,,0.0,
2014,04,2392,正崴,34767634.0,31520568.0,66288202.0,28922134.0,8251847.00,37173981.0,5123269.0,9419502.00,8714503.0,2368359.00,--,25625633.00,--,--,3488588.00,29114221.0,0.0,0.0,50.02,,0.0,
2014,04,2393,億光電子,21447499.0,13591346.0,35038845.0,12571303.0,4387375.00,16958678.0,4285435.0,8301857.00,4632783.0,221202.00,--,17441277.00,--,--,638890.00,18080167.0,0.0,0.0,40.7,,0.0,
2014,04,2395,研華,17990032.0,13553788.0,31543820.0,7853899.0,1151857.00,9005756.0,6312091.0,5306958.00,9830382.0,901633.00,--,22351064.00,--,--,187000.00,22538064.0,1106.0,0.0,35.47,,0.0,
2014,04,2397,友通資訊,3030943.0,501289.0,3532232.0,520353.0,108312.00,628665.0,1148399.0,789318.00,1075587.0,-47138.00,-62601.00,2903565.00,--,--,2.00,2903567.0,0.0,1766000.0,25.68,,0.0,
2014,04,2399,映泰,2821300.0,530232.0,3351532.0,818118.0,101165.00,919283.0,1781000.0,91712.00,564864.0,-5327.00,--,2432249.00,--,--,--,2432249.0,0.0,0.0,13.66,,0.0,
2014,04,2401,凌陽科技,8037745.0,6781717.0,14819462.0,2826174.0,1068348.00,3894522.0,5919949.0,936044.00,2223772.0,309932.00,-63401.00,9326296.00,0.00,--,1598644.00,10924940.0,0.0,3559996.0,15.85,,0.0,
2014,04,2402,毅嘉科技,9459002.0,4126342.0,13585344.0,3720085.0,1901032.00,5621117.0,3407031.0,2494227.00,1729032.0,333937.00,--,7964227.00,--,--,--,7964227.0,0.0,0.0,23.38,,0.0,
2014,04,2404,漢唐,10684659.0,2908445.0,13593104.0,7715538.0,325337.00,8040875.0,2382334.0,593652.00,2628408.0,-50414.00,-15042.00,5538938.00,--,--,13291.00,5552229.0,0.0,810615.0,23.33,,0.0,
2014,04,2405,浩鑫,5114465.0,789366.0,5903831.0,1862749.0,77348.00,1940097.0,3484733.0,235640.00,223602.0,127312.00,-87196.00,3984091.00,--,--,-20357.00,3963734.0,0.0,8800000.0,11.73,,0.0,
2014,04,2406,國碩科技,9590956.0,6904253.0,16495209.0,4125996.0,4634467.00,8760463.0,3073964.0,2300497.00,120144.0,-17790.00,--,5476815.00,--,--,2257931.00,7734746.0,0.0,0.0,17.82,,0.0,
2014,04,2408,南亞科,21262018.0,83292579.0,104554597.0,49179746.0,13735939.00,62915685.0,24748843.0,6377936.00,10778122.0,5939.00,-347533.00,41563307.00,0.00,--,75605.00,41638912.0,11883000.0,687559.0,17.17,,0.0,
2014,04,2409,友達,185614534.0,284245151.0,469859685.0,172440461.0,97049300.00,269489761.0,96242451.0,59258041.00,20528831.0,4945716.00,--,180975039.00,--,--,19394885.00,200369924.0,0.0,0.0,18.8,,0.0,
2014,04,2412,中華電,69412240.0,377297592.0,446709832.0,58899740.0,18296245.00,77195985.0,77574465.0,168047935.00,117923683.0,886147.00,--,364432230.00,--,--,5081617.00,369513847.0,0.0,0.0,46.98,,0.0,
2014,04,2413,環科,2515468.0,2325792.0,4841260.0,1866191.0,1011925.00,2878116.0,1273592.0,369285.00,17421.0,302072.00,0.00,1962370.00,--,--,774.00,1963144.0,0.0,0.0,15.41,,0.0,
2014,04,2414,精技電腦,4205803.0,1258361.0,5464164.0,2344833.0,162045.00,2506878.0,1617358.0,309797.00,551578.0,36.00,--,2478769.00,--,--,478517.00,2957286.0,0.0,0.0,15.33,,0.0,
2014,04,2415,錩新,2113048.0,1511340.0,3624388.0,1317334.0,530919.00,1848253.0,911774.0,213973.00,381940.0,87878.00,--,1595565.00,--,--,180570.00,1776135.0,0.0,0.0,17.5,,0.0,
2014,04,2417,圓剛,1662771.0,1932365.0,3595136.0,274635.0,4273.00,278908.0,1991653.0,570401.00,786459.0,10083.00,-42368.00,3316228.00,0.00,--,0.00,3316228.0,0.0,2451000.0,16.86,,0.0,
2014,04,2419,仲琦,5712808.0,1386981.0,7099789.0,2283481.0,1334796.00,3618277.0,2405487.0,548319.00,232521.0,35894.00,-136540.00,3085681.00,--,--,395831.00,3481512.0,0.0,8854000.0,13.32,,0.0,
2014,04,2420,新巨,2349106.0,3670038.0,6019144.0,1406719.0,1883703.00,3290422.0,1526487.0,135455.00,1025457.0,6799.00,--,2694198.00,0.00,--,34524.00,2728722.0,0.0,0.0,17.65,,0.0,
2014,04,2421,建準電機,5212604.0,2111006.0,7323610.0,3188221.0,175760.00,3363981.0,2509297.0,344242.00,910377.0,161078.00,--,3924994.00,--,--,34635.00,3959629.0,0.0,0.0,15.64,,0.0,
2014,04,2423,固緯,1661756.0,1340082.0,3001838.0,717711.0,310298.00,1028009.0,1315621.0,4047.00,530209.0,114624.00,0.00,1964501.00,--,--,9328.00,1973829.0,0.0,0.0,14.93,,0.0,
2014,04,2424,隴華電子,437818.0,118693.0,556511.0,23836.0,2724.00,26560.0,300000.0,0.00,222385.0,7566.00,0.00,529951.00,0.00,--,0.00,529951.0,0.0,0.0,17.67,,0.0,
2014,04,2425,承啟,2017095.0,179405.0,2196500.0,557815.0,1264.00,559079.0,1092488.0,--,531505.0,13428.00,--,1637421.00,--,--,--,1637421.0,0.0,0.0,14.99,,0.0,
2014,04,2426,鼎元,3022173.0,2138748.0,5160921.0,1696770.0,547579.00,2244349.0,2359318.0,130611.00,353493.0,6548.00,0.00,2849970.00,--,--,66602.00,2916572.0,0.0,0.0,12.08,,0.0,
2014,04,2427,三商電腦,2013372.0,1100318.0,3113690.0,764015.0,248637.00,1012652.0,1903145.0,120515.00,48074.0,70902.00,-53144.00,2089492.00,--,--,11546.00,2101038.0,0.0,6000000.0,11.34,,0.0,
2014,04,2428,興勤電子,4492579.0,1443083.0,5935662.0,1177287.0,393398.00,1570685.0,1272231.0,325559.00,2279179.0,330734.00,--,4207703.00,--,--,157274.00,4364977.0,0.0,0.0,33.07,,0.0,
2014,04,2429,銘旺科,345116.0,544085.0,889201.0,408484.0,51646.00,460130.0,368000.0,160446.00,-99375.0,0.00,0.00,--,--,--,--,429071.0,0.0,0.0,11.66,,0.0,
2014,04,2430,燦坤實業,5077513.0,5288816.0,10366329.0,5420006.0,443122.00,5863128.0,1674631.0,1258248.00,1442119.0,-59757.00,--,4315241.00,--,--,187960.00,4503201.0,0.0,0.0,25.77,,0.0,
2014,04,2431,聯昌電子,2537477.0,793789.0,3331266.0,1618240.0,38536.00,1656776.0,1109270.0,187070.00,327892.0,50258.00,--,1674490.00,--,--,--,1674490.0,0.0,0.0,15.1,,0.0,
2014,04,2433,互盛電,2716064.0,4185616.0,6901680.0,2570490.0,423266.00,2993756.0,1444960.0,36172.00,1133345.0,1132255.00,--,3746732.00,--,--,161192.00,3907924.0,0.0,0.0,25.93,,0.0,
2014,04,2434,統懋,993562.0,684056.0,1677618.0,228471.0,311646.00,540117.0,1106776.0,0.00,16719.0,14006.00,--,1137501.00,--,--,--,1137501.0,0.0,0.0,10.28,,0.0,
2014,04,2436,偉詮電,3174311.0,316303.0,3490614.0,395168.0,90752.00,485920.0,2214000.0,1960.00,793015.0,-9800.00,0.00,2999175.00,--,--,5519.00,3004694.0,0.0,0.0,13.55,,0.0,
2014,04,2437,旺詮,3524033.0,1757066.0,5281099.0,1930290.0,426983.00,2357273.0,607688.0,1142294.00,1064152.0,169654.00,-59962.00,2923826.00,--,--,0.00,2923826.0,0.0,2000000.0,49.75,,0.0,
2014,04,2438,翔耀實業,245973.0,741135.0,987108.0,204985.0,126625.00,331610.0,752159.0,0.00,-254372.0,-84497.00,0.00,413290.00,--,--,242208.00,655498.0,0.0,0.0,5.49,,0.0,
2014,04,2439,美律,6397728.0,3536633.0,9934361.0,3422954.0,410483.00,3833437.0,1850273.0,1273948.00,2710988.0,216881.00,--,6052090.00,--,--,48834.00,6100924.0,0.0,0.0,32.71,,0.0,
2014,04,2440,太空梭,1501508.0,904632.0,2406140.0,1142302.0,72706.00,1215008.0,1391173.0,9128.00,-322611.0,113442.00,0.00,1191132.00,0.00,--,0.00,1191132.0,0.0,0.0,8.56,,0.0,
2014,04,2441,超豐電子,7783840.0,7779773.0,15563613.0,2004725.0,165294.00,2170019.0,5688459.0,394153.00,7310982.0,0.00,--,--,--,--,--,13393594.0,0.0,0.0,23.55,,0.0,
2014,04,2442,新美齊,4182064.0,421263.0,4603327.0,2070521.0,383697.00,2454218.0,1834078.0,6092.00,283063.0,6141.00,--,2129374.00,--,--,19735.00,2149109.0,0.0,0.0,11.61,,0.0,
2014,04,2443,新利虹,1890199.0,762089.0,2652288.0,276621.0,104190.00,380811.0,1456870.0,134211.00,497034.0,114014.00,0.00,2202129.00,--,--,69348.00,2271477.0,0.0,0.0,15.12,,0.0,
2014,04,2444,友旺科技,811031.0,684986.0,1496017.0,565965.0,154.00,566119.0,854375.0,26972.00,48551.0,0.00,0.00,929898.00,--,--,0.00,929898.0,0.0,0.0,10.88,,0.0,
